city,colonia,point_kind,lat,lon,bbox_min_lat,bbox_min_lon,bbox_max_lat,bbox_max_lon,bbox_span_lat_deg,bbox_span_lon_deg,n_samples
zap,Camichines Vallarta,centroid,20.675725,-103.434075,20.675725,-103.434075,20.675725,-103.434075,0.0,0.0,4
zap,Rancho Nuevo,centroid,20.764877,-103.402448,20.764877,-103.402448,20.764877,-103.402448,0.0,0.0,2
zap,Villa Fontana Diamante,centroid,20.77717,-103.471872,20.772564,-103.472549,20.781705,-103.471486,0.009141,0.001063,5
zap,Los Maestros,centroid,20.723549,-103.377863,20.723549,-103.377863,20.723549,-103.377863,0.0,0.0,2
zap,Cordilleras,centroid,20.671354,-103.417593,20.670558,-103.418907,20.671946,-103.416151,0.001388,0.002756,8
zap,Altagracia,centroid,20.740944,-103.391551,20.740944,-103.391551,20.740944,-103.391551,0.0,0.0,2
zap,San Miguel de La Colina,centroid,20.716781,-103.387369,20.714881,-103.388452,20.717576,-103.386235,0.002695,0.002217,4
zap,Torres Cibeles,centroid,20.737057,-103.430433,20.736645,-103.430492,20.737389,-103.430356,0.000744,0.000136,5
zap,De Los Novelistas,centroid,20.684473,-103.430994,20.68446,-103.431022,20.684482,-103.430951,2.1e-05,7.1e-05,5
zap,Villa Puerta del Sol,centroid,20.65216,-103.426029,20.651935,-103.426654,20.652242,-103.425829,0.000307,0.000825,5
zap,Jardines Seattle,centroid,20.725051,-103.369531,20.725051,-103.369531,20.725051,-103.369531,0.0,0.0,1
zap,Vicente Guerrero,centroid,20.771686,-103.440378,20.770174,-103.440845,20.772636,-103.439578,0.002462,0.001267,6
zap,Auditorio,centroid,20.731671,-103.346094,20.731671,-103.346094,20.731671,-103.346094,0.0,0.0,2
zap,La Patria Universidad,centroid,20.686586,-103.415775,20.685933,-103.416438,20.687101,-103.415487,0.001168,0.000951,4
zap,Real del Carmen Grand,centroid,20.737962,-103.430557,20.737766,-103.430713,20.738027,-103.430087,0.000261,0.000626,4
zap,Villas de La Loma,centroid,20.778554,-103.446215,20.778554,-103.446215,20.778554,-103.446215,0.0,0.0,2
zap,Del Sol,centroid,20.653033,-103.399112,20.652399,-103.399779,20.653667,-103.398444,0.001268,0.001335,2
zap,El Bosque,centroid,20.756212,-103.382627,20.756165,-103.383352,20.756258,-103.381901,9.3e-05,0.00145,2
zap,Volcán del Colli,centroid,20.661875,-103.453581,20.661875,-103.453581,20.661875,-103.453581,0.0,0.0,3
zap,Agrícola,centroid,20.61525,-103.431541,20.612935,-103.43304,20.618316,-103.429686,0.005381,0.003354,8
zap,Jardines de Santa Ana,centroid,20.621734,-103.463279,20.621734,-103.463279,20.621734,-103.463279,0.0,0.0,1
zap,Las Flores,centroid,20.670817,-103.410638,20.670712,-103.41067,20.670922,-103.410606,0.00021,6.4e-05,2
zap,El Zapote,centroid,20.655272,-103.415397,20.655272,-103.415397,20.655272,-103.415397,0.0,0.0,5
zap,Hacienda Copala,centroid,20.868913,-103.43395,20.868248,-103.436341,20.869865,-103.432024,0.001616,0.004317,8
zap,Lomas del Batan,centroid,20.724601,-103.349061,20.723834,-103.349358,20.724985,-103.348912,0.001151,0.000446,3
zap,Moctezuma,centroid,20.653111,-103.432211,20.652597,-103.432281,20.653624,-103.432142,0.001026,0.00014,2
zap,Jardines del Porvenir,centroid,20.737847,-103.353559,20.737847,-103.353559,20.737847,-103.353559,0.0,0.0,2
zap,Copala,centroid,20.836166,-103.411425,20.836166,-103.411425,20.836166,-103.411425,0.0,0.0,1
zap,Vista Zapopan,centroid,20.783373,-103.488245,20.783373,-103.488245,20.783373,-103.488245,0.0,0.0,1
zap,Guadalupe,centroid,20.663056,-103.415959,20.663056,-103.415959,20.663056,-103.415959,0.0,0.0,1
zap,Villas Belenes,centroid,20.732264,-103.384307,20.732264,-103.384307,20.732264,-103.384307,0.0,0.0,1
zap,Altabrisa,centroid,20.785345,-103.484221,20.785345,-103.484221,20.785345,-103.484221,0.0,0.0,1
zap,Vista Norte,centroid,20.780663,-103.47491,20.780663,-103.47491,20.780663,-103.47491,0.0,0.0,1
zap,Villas del Tepeyac,centroid,20.655065,-103.425695,20.655065,-103.425695,20.655065,-103.425695,0.0,0.0,1
zap,El Zapote I,centroid,20.768639,-103.431444,20.768639,-103.431444,20.768639,-103.431444,0.0,0.0,1
zap,Coto Alva 5,centroid,20.788689,-103.42126,20.788689,-103.42126,20.788689,-103.42126,0.0,0.0,2
zap,Haciendas La Herradura,centroid,20.775111,-103.60969,20.772749,-103.611144,20.782199,-103.609134,0.009451,0.00201,4
zap,Coto Alva 2,centroid,20.790884,-103.422514,20.790626,-103.423811,20.791118,-103.42169,0.000492,0.002121,6
zap,Los Cajetes,centroid,20.591638,-103.429219,20.591638,-103.429219,20.591638,-103.429219,0.0,0.0,1
zap,La Mesa Colorada Poniente,centroid,20.768869,-103.354228,20.764793,-103.360663,20.779342,-103.341122,0.014549,0.019541,5
zap,Lomas de Tesistán,centroid,20.821903,-103.473113,20.817503,-103.473831,20.826937,-103.472211,0.009434,0.001621,3
zap,San Esteban,centroid,20.799033,-103.375146,20.798861,-103.375412,20.799377,-103.374613,0.000516,0.000798,3
zap,Las Palomas,centroid,20.816178,-103.452531,20.814498,-103.45414,20.818224,-103.451174,0.003726,0.002966,5
zap,San Rafael Tercero,centroid,20.790696,-103.4142,20.790491,-103.414395,20.791104,-103.414103,0.000613,0.000293,3
zap,Balcones de La Cantera,centroid,20.744291,-103.352613,20.744291,-103.352613,20.744291,-103.352613,0.0,0.0,1
zap,El Roble (Valle Escondido),centroid,20.773301,-103.595599,20.773301,-103.595599,20.773301,-103.595599,0.0,0.0,1
zap,La Vinatera,centroid,20.8311,-103.45005,20.831038,-103.450056,20.831382,-103.450049,0.000344,6e-06,11
zap,Leones,centroid,20.619119,-103.465827,20.619119,-103.465827,20.619119,-103.465827,0.0,0.0,2
zap,Bosques del Encino,centroid,20.771951,-103.433764,20.771951,-103.433764,20.771951,-103.433764,0.0,0.0,1
zap,Huaxtla,centroid,20.939483,-103.38527,20.939483,-103.38527,20.939483,-103.38527,0.0,0.0,1
zap,Colinas de Cristo Rey,centroid,20.817896,-103.494562,20.817896,-103.494562,20.817896,-103.494562,0.0,0.0,1
zap,Valle de San Nicolas,centroid,20.628487,-103.457141,20.628487,-103.457141,20.628487,-103.457141,0.0,0.0,1
zap,Santa Lucia,centroid,20.801028,-103.494847,20.796418,-103.499777,20.802671,-103.491704,0.006253,0.008072,5
zap,Hacienda Las Palomas,centroid,20.790173,-103.48517,20.790149,-103.48575,20.790197,-103.484589,4.8e-05,0.00116,2
zap,San Isidro,centroid,20.79144,-103.353984,20.790747,-103.355238,20.791786,-103.353358,0.001039,0.001881,3
zap,Gusa,centroid,20.72237,-103.363205,20.72237,-103.363205,20.72237,-103.363205,0.0,0.0,1
zap,La Noria,centroid,20.647329,-103.470408,20.647329,-103.470408,20.647329,-103.470408,0.0,0.0,2
zap,El Triangulo,centroid,20.752813,-103.442959,20.752813,-103.442959,20.752813,-103.442959,0.0,0.0,1
zap,Villa Magna,centroid,20.717016,-103.395917,20.717016,-103.395917,20.717016,-103.395917,0.0,0.0,1
zap,La Coronilla,centroid,20.759319,-103.322188,20.759319,-103.322188,20.759319,-103.322188,0.0,0.0,1
zap,Monticello,centroid,20.901663,-103.433123,20.901595,-103.433301,20.90173,-103.432944,0.000136,0.000357,2
zap,Villas Martel,centroid,20.837081,-103.425672,20.837081,-103.425672,20.837081,-103.425672,0.0,0.0,5
zap,La Soledad,centroid,20.755927,-103.533147,20.755927,-103.533147,20.755927,-103.533147,0.0,0.0,3
zap,Milpillas Mesa de San Juan,centroid,20.955,-103.433055,20.955,-103.433055,20.955,-103.433055,0.0,0.0,1
zap,Misión del Bosque,centroid,20.763189,-103.389056,20.763189,-103.389056,20.763189,-103.389056,0.0,0.0,2
zap,La Mesita,centroid,20.83653,-103.504536,20.83653,-103.504536,20.83653,-103.504536,0.0,0.0,2
zap,Del Iris,centroid,20.606476,-103.450887,20.606476,-103.450887,20.606476,-103.450887,0.0,0.0,1
zap,Los Álamos (El Álamo),centroid,20.814777,-103.501393,20.814777,-103.501393,20.814777,-103.501393,0.0,0.0,2
zap,Doctores,centroid,20.818108,-103.472697,20.818108,-103.472697,20.818108,-103.472697,0.0,0.0,2
zap,Arroyo Hondo 2a Sección,centroid,20.739026,-103.341531,20.739026,-103.341531,20.739026,-103.341531,0.0,0.0,1
zap,Lago Real,centroid,20.80159,-103.452336,20.80159,-103.452336,20.80159,-103.452336,0.0,0.0,1
zap,Emiliano Zapata,centroid,20.748882,-103.364561,20.748882,-103.364561,20.748882,-103.364561,0.0,0.0,1
zap,Prados de Santa Lucia,centroid,20.799058,-103.503627,20.798229,-103.504588,20.799887,-103.502666,0.001659,0.001923,2
zap,Ixcatán,centroid,20.861068,-103.342027,20.861068,-103.342027,20.861068,-103.342027,0.0,0.0,1
zap,Los Manzanos,centroid,20.786392,-103.480762,20.786392,-103.480762,20.786392,-103.480762,0.0,0.0,1
zap,Cristo Rey,centroid,20.811596,-103.498103,20.811596,-103.498103,20.811596,-103.498103,0.0,0.0,1
zap,Mirador Escondido,centroid,20.768633,-103.329033,20.768633,-103.329033,20.768633,-103.329033,0.0,0.0,1
zap,San José Ejidal,centroid,20.810604,-103.464044,20.810604,-103.464044,20.810604,-103.464044,0.0,0.0,1
zap,El Mante,centroid,20.608835,-103.425118,20.608835,-103.425118,20.608835,-103.425118,0.0,0.0,1
